order_item_id,order_id,product_id,quantity,unit_price,total_price
2413,764,193,2,56.68,113.36
2414,1256,418,3,134.86,404.58
2415,2208,182,1,18.31,18.31
2416,310,156,5,446.9,2234.5
2417,1634,467,4,100.75,403.0
2418,1346,256,5,175.24,876.2
2419,1091,33,2,36.04,72.08
2420,2162,42,3,90.48,271.44
2421,814,241,3,101.95,305.85
2422,1377,141,2,25.01,50.02
2423,596,463,1,25.47,25.47
2424,881,439,2,1837.39,3674.78
2425,960,358,5,68.55,342.75
2426,2263,8,1,48.86,48.86
2427,718,240,3,77.63,232.89
2428,175,407,4,262.44,1049.76
2429,662,422,3,57.25,171.75
2430,951,54,1,177.79,177.79
2431,493,187,2,131.18,262.36
2432,72,182,2,18.31,36.62
2433,2329,379,2,37.51,75.02
2434,1764,55,3,88.59,265.77
2435,732,158,4,191.11,764.44
2436,1848,492,4,1644.22,6576.88
2437,1399,188,5,58.13,290.65
2438,272,18,1,178.99,178.99
2439,1601,186,3,35.21,105.63
2440,471,183,3,20.45,61.35
2441,338,54,4,177.79,711.16
2442,1242,315,5,1323.55,6617.75
2443,2004,148,4,1809.97,7239.88
2444,455,376,2,45.14,90.28
2445,1365,272,3,120.4,361.2
2446,1689,21,1,42.95,42.95
2447,2159,159,5,15.19,75.95
2448,295,415,3,46.59,139.77
2449,906,208,1,111.45,111.45
2450,1947,197,4,135.87,543.48
2451,2120,191,1,49.67,49.67
2452,291,57,2,47.99,95.98
2453,379,7,2,1801.75,3603.5
2454,1784,61,5,21.85,109.25
2455,2085,371,5,129.51,647.55
2456,1012,356,2,378.69,757.38
2457,1467,229,1,51.78,51.78
2458,73,366,3,437.87,1313.61
2459,2286,272,4,120.4,481.6
2460,82,213,5,65.92,329.6
2461,64,120,2,41.71,83.42
2462,165,402,2,55.39,110.78
2463,1004,469,2,27.64,55.28
2464,1555,238,4,54.26,217.04
2465,2029,491,2,65.83,131.66
2466,646,64,1,37.18,37.18
2467,2319,241,5,101.95,509.75
2468,55,439,3,1837.39,5512.17
2469,1188,171,3,127.13,381.39
2470,1521,205,1,19.42,19.42
2471,164,438,4,7.95,31.8
2472,1998,228,4,249.92,999.68
2473,1163,183,4,20.45,81.8
2474,522,128,4,38.41,153.64
2475,1688,436,1,70.65,70.65
2476,1329,304,4,951.76,3807.04
2477,272,410,2,178.58,357.16
2478,1826,202,4,20.16,80.64
2479,309,123,2,27.4,54.8
2480,1162,404,2,18.86,37.72
2481,703,450,5,33.27,166.35
2482,233,245,4,71.2,284.8
2483,1784,23,2,37.46,74.92
2484,890,86,1,50.97,50.97
2485,1696,275,1,44.37,44.37
2486,570,230,1,12.95,12.95
2487,1736,465,2,151.9,303.8
2488,1397,431,2,226.93,453.86
2489,2345,387,1,43.03,43.03
2490,1941,340,1,41.26,41.26
2491,782,334,5,22.93,114.65
2492,1704,227,3,1612.51,4837.53
2493,1650,343,5,45.18,225.9
2494,30,316,3,30.13,90.39
2495,2198,274,2,78.08,156.16
2496,659,345,4,35.23,140.92
2497,2168,10,3,35.19,105.57
2498,1660,358,5,68.55,342.75
2499,714,158,2,191.11,382.22
2500,1390,173,2,112.69,225.38
2501,1898,68,2,106.83,213.66
2502,1366,270,4,17.08,68.32
2503,863,56,4,60.9,243.6
2504,315,166,5,39.81,199.05
2505,127,194,4,37.99,151.96
2506,2339,140,1,22.98,22.98
2507,567,468,5,429.47,2147.35
2508,344,195,2,172.13,344.26
2509,823,211,5,127.39,636.95
2510,1027,80,5,33.99,169.95
2511,789,278,4,39.34,157.36
2512,818,304,4,951.76,3807.04
2513,1681,278,1,39.34,39.34
2514,607,16,2,21.47,42.94
2515,1091,310,4,38.48,153.92
2516,797,291,1,62.85,62.85
2517,1172,500,3,175.7,527.1
2518,2486,133,3,22.04,66.12
2519,1825,466,5,43.61,218.05
2520,588,427,3,156.77,470.31
2521,111,448,4,21.73,86.92
2522,206,299,5,10.57,52.85
2523,2271,425,2,50.74,101.48
2524,2471,373,1,24.06,24.06
2525,1170,355,5,42.69,213.45
2526,2452,121,3,16.58,49.74
2527,1454,341,4,59.37,237.48
2528,1082,409,3,62.83,188.49
2529,696,245,5,71.2,356.0
2530,1137,332,1,20.41,20.41
2531,727,254,1,19.26,19.26
2532,689,458,2,43.32,86.64
2533,2175,220,2,21.07,42.14
2534,1785,314,3,158.44,475.32
2535,1316,9,5,437.61,2188.05
2536,714,28,3,69.72,209.16
2537,2262,141,1,25.01,25.01
2538,590,380,5,41.63,208.15
2539,1897,279,2,16.56,33.12
2540,150,209,3,70.93,212.79
2541,451,372,1,203.87,203.87
2542,1380,370,1,460.14,460.14
2543,781,80,1,33.99,33.99
2544,346,353,1,139.69,139.69
2545,96,353,3,139.69,419.07
2546,1009,26,3,173.16,519.48
2547,2152,257,4,13.06,52.24
2548,1159,468,1,429.47,429.47
2549,1,386,4,152.82,611.28
2550,255,255,3,96.7,290.1
2551,1400,414,5,32.14,160.7
2552,2430,364,1,157.44,157.44
2553,1600,203,5,1902.34,9511.7
2554,1587,62,1,37.5,37.5
2555,1525,207,2,76.84,153.68
2556,1362,25,5,48.32,241.6
2557,2155,68,5,106.83,534.15
2558,620,498,5,224.97,1124.85
2559,58,263,1,1800.59,1800.59
2560,150,439,3,1837.39,5512.17
2561,2397,117,3,70.83,212.49
2562,2370,134,1,15.54,15.54
2563,269,217,1,102.71,102.71
2564,1985,316,3,30.13,90.39
2565,289,441,1,97.86,97.86
2566,1732,104,3,50.61,151.83
2567,468,356,2,378.69,757.38
2568,1229,322,1,134.71,134.71
2569,992,70,3,194.01,582.03
2570,285,49,4,36.01,144.04
2571,1677,437,4,11.99,47.96
2572,1270,462,5,290.55,1452.75
2573,2009,14,3,201.38,604.14
2574,399,264,1,51.18,51.18
2575,225,347,2,34.57,69.14
2576,566,202,3,20.16,60.48
2577,1935,68,2,106.83,213.66
2578,2130,103,5,168.49,842.45
2579,1661,66,1,104.91,104.91
2580,371,470,3,18.69,56.07
2581,2455,238,5,54.26,271.3
2582,1882,19,2,34.49,68.98
2583,1780,327,4,126.09,504.36
2584,723,185,3,68.1,204.3
2585,2339,328,4,53.11,212.44
2586,1730,148,3,1809.97,5429.91
2587,2473,406,3,53.06,159.18
2588,49,272,5,120.4,602.0
2589,989,260,1,50.36,50.36
2590,804,423,2,121.24,242.48
2591,490,120,1,41.71,41.71
2592,224,258,5,34.33,171.65
2593,2024,201,1,20.18,20.18
2594,2373,122,1,158.2,158.2
2595,1737,382,4,139.89,559.56
2596,162,270,5,17.08,85.4
2597,569,19,3,34.49,103.47
2598,1475,323,4,1447.42,5789.68
2599,1051,218,3,34.45,103.35
2600,731,118,4,396.15,1584.6
2601,691,424,1,924.51,924.51
2602,1128,115,4,21.78,87.12
2603,479,93,4,54.25,217.0
2604,859,394,5,148.49,742.45
2605,1134,246,3,1098.58,3295.74
2606,187,249,1,17.6,17.6
2607,2288,356,1,378.69,378.69
2608,511,213,5,65.92,329.6
2609,1570,437,1,11.99,11.99
2610,190,22,2,133.18,266.36
2611,27,279,4,16.56,66.24
2612,814,304,1,951.76,951.76
2613,1220,328,4,53.11,212.44
2614,742,480,5,138.76,693.8
2615,655,465,5,151.9,759.5
2616,305,180,5,432.09,2160.45
2617,390,326,2,80.44,160.88
2618,96,347,4,34.57,138.28
2619,791,75,1,323.09,323.09
2620,1731,88,4,24.07,96.28
2621,860,387,1,43.03,43.03
2622,764,181,1,57.96,57.96
2623,2021,293,3,77.37,232.11
2624,999,467,5,100.75,503.75
2625,1536,165,4,10.39,41.56
2626,2097,407,4,262.44,1049.76
2627,1511,391,5,169.39,846.95
2628,127,208,4,111.45,445.8
2629,2068,264,1,51.18,51.18
2630,815,235,1,32.53,32.53
2631,1233,371,5,129.51,647.55
2632,2194,43,5,87.93,439.65
2633,861,313,4,171.44,685.76
2634,1393,199,4,33.04,132.16
2635,2268,319,4,1794.17,7176.68
2636,571,207,3,76.84,230.52
2637,1251,44,5,1624.58,8122.9
2638,1244,263,5,1800.59,9002.95
2639,1910,52,2,1713.47,3426.94
2640,1003,204,2,46.65,93.3
2641,1831,374,2,44.65,89.3
2642,2006,490,4,46.96,187.84
2643,865,354,1,1200.13,1200.13
2644,1154,140,4,22.98,91.92
2645,2277,154,1,17.9,17.9
2646,2000,141,3,25.01,75.03
2647,1747,222,1,1222.06,1222.06
2648,917,149,3,33.61,100.83
2649,822,330,5,44.43,222.15
2650,1082,310,2,38.48,76.96
2651,310,463,3,25.47,76.41
2652,725,318,2,50.11,100.22
2653,466,159,3,15.19,45.57
2654,766,95,3,76.13,228.39
2655,19,284,5,22.44,112.2
2656,2417,433,1,10.07,10.07
2657,1936,330,5,44.43,222.15
2658,2283,313,3,171.44,514.32
2659,1612,334,4,22.93,91.72
2660,1816,94,3,124.81,374.43
2661,1249,180,4,432.09,1728.36
2662,874,278,2,39.34,78.68
2663,848,467,5,100.75,503.75
2664,1298,347,3,34.57,103.71
2665,779,262,2,55.35,110.7
2666,2029,152,3,70.59,211.77
2667,694,221,2,56.85,113.7
2668,1035,358,2,68.55,137.1
2669,1573,240,5,77.63,388.15
2670,1533,407,5,262.44,1312.2
2671,1687,296,5,19.61,98.05
2672,2243,39,2,28.02,56.04
2673,1719,181,3,57.96,173.88
2674,402,343,2,45.18,90.36
2675,88,391,4,169.39,677.56
2676,982,493,4,54.7,218.8
2677,112,412,2,32.98,65.96
2678,1704,358,1,68.55,68.55
2679,470,469,4,27.64,110.56
2680,102,203,4,1902.34,7609.36
2681,568,319,3,1794.17,5382.51
2682,2432,331,5,65.98,329.9
2683,298,338,1,173.05,173.05
2684,1901,265,1,192.35,192.35
2685,2290,3,3,26.19,78.57
2686,110,349,5,67.66,338.3
2687,2399,189,3,30.28,90.84
2688,1444,287,4,13.46,53.84
2689,2433,494,4,25.21,100.84
2690,1039,220,5,21.07,105.35
2691,442,278,4,39.34,157.36
2692,1180,453,5,27.19,135.95
2693,1582,42,2,90.48,180.96
2694,976,314,1,158.44,158.44
2695,1065,382,2,139.89,279.78
2696,1345,442,1,19.09,19.09
2697,345,1,2,31.96,63.92
2698,1719,268,5,441.06,2205.3
2699,487,84,3,6.04,18.12
2700,1072,424,2,924.51,1849.02
2701,2077,494,2,25.21,50.42
2702,620,273,4,1558.15,6232.6
2703,456,211,2,127.39,254.78
2704,575,435,4,12.96,51.84
2705,1437,299,4,10.57,42.28
2706,1295,127,4,111.79,447.16
2707,932,356,5,378.69,1893.45
2708,2267,296,5,19.61,98.05
2709,12,98,2,13.19,26.38
2710,1082,78,3,1094.06,3282.18
2711,2196,76,3,9.2,27.6
2712,2079,63,1,46.66,46.66
2713,1773,238,3,54.26,162.78
2714,2464,10,1,35.19,35.19
2715,1737,223,2,35.37,70.74
2716,295,106,3,77.98,233.94
2717,454,258,2,34.33,68.66
2718,2157,168,5,68.11,340.55
2719,2417,60,3,1576.99,4730.97
2720,459,88,3,24.07,72.21
2721,1332,479,4,142.79,571.16
2722,971,368,1,234.47,234.47
2723,1118,357,2,142.57,285.14
2724,2319,484,1,6.41,6.41
2725,1189,260,5,50.36,251.8
2726,1004,100,4,128.64,514.56
2727,265,465,2,151.9,303.8
2728,321,235,1,32.53,32.53
2729,1787,400,5,72.5,362.5
2730,800,448,5,21.73,108.65
2731,24,442,4,19.09,76.36
2732,1730,135,2,28.66,57.32
2733,1369,484,1,6.41,6.41
2734,412,347,4,34.57,138.28
2735,1636,30,2,72.53,145.06
2736,1069,2,5,1385.15,6925.75
2737,538,165,2,10.39,20.78
2738,1495,340,4,41.26,165.04
2739,1038,267,4,109.12,436.48
2740,1148,293,4,77.37,309.48
2741,161,78,4,1094.06,4376.24
2742,2168,400,1,72.5,72.5
2743,255,97,1,1307.31,1307.31
2744,1942,288,5,656.63,3283.15
2745,552,405,3,1223.24,3669.72
2746,1077,217,2,102.71,205.42
2747,1508,126,3,47.88,143.64
2748,1766,278,2,39.34,78.68
2749,1073,170,4,8.45,33.8
2750,228,429,5,135.14,675.7
2751,442,151,4,35.67,142.68
2752,1433,287,2,13.46,26.92
2753,1341,313,1,171.44,171.44
2754,1642,338,5,173.05,865.25
2755,272,83,1,40.42,40.42
2756,1227,116,1,1031.32,1031.32
2757,1731,295,4,39.05,156.2
2758,1984,105,1,45.66,45.66
2759,127,131,2,16.19,32.38
2760,1808,75,1,323.09,323.09
2761,1247,247,1,23.8,23.8
2762,435,231,2,1595.61,3191.22
2763,1981,491,3,65.83,197.49
2764,924,86,2,50.97,101.94
2765,1377,438,2,7.95,15.9
2766,1225,86,3,50.97,152.91
2767,141,98,3,13.19,39.57
2768,297,339,4,187.08,748.32
2769,138,457,2,10.57,21.14
2770,119,405,1,1223.24,1223.24
2771,1987,214,3,18.5,55.5
2772,1925,86,4,50.97,203.88
2773,1299,304,4,951.76,3807.04
2774,2277,500,4,175.7,702.8
2775,1457,181,1,57.96,57.96
2776,547,196,5,36.96,184.8
2777,1408,1,4,31.96,127.84
2778,412,179,1,224.59,224.59
2779,880,247,5,23.8,119.0
2780,1023,177,5,74.94,374.7
2781,1302,187,4,131.18,524.72
2782,1483,452,1,14.12,14.12
2783,747,395,4,48.37,193.48
2784,1739,251,3,159.92,479.76
2785,2055,335,5,45.97,229.85
2786,2414,95,4,76.13,304.52
2787,82,452,3,14.12,42.36
2788,2390,157,4,212.65,850.6
2789,1052,321,4,35.69,142.76
2790,876,390,4,43.6,174.4
2791,1039,67,4,47.52,190.08
2792,2088,87,3,192.95,578.85
2793,26,204,1,46.65,46.65
2794,1374,63,5,46.66,233.3
2795,1448,369,5,61.27,306.35
2796,568,174,4,80.98,323.92
2797,690,301,5,558.9,2794.5
2798,2191,21,2,42.95,85.9
2799,763,175,2,1956.92,3913.84
2800,2462,300,3,873.93,2621.79
2801,595,327,3,126.09,378.27
2802,2143,159,1,15.19,15.19
2803,110,427,1,156.77,156.77
2804,2277,29,5,12.23,61.15
2805,247,152,3,70.59,211.77
2806,1704,471,2,67.11,134.22
2807,1079,247,2,23.8,47.6
2808,743,101,3,35.5,106.5
2809,125,77,2,57.74,115.48
2810,2039,467,4,100.75,403.0
2811,993,99,3,42.94,128.82
2812,189,27,2,46.75,93.5
2813,2205,300,4,873.93,3495.72
2814,1925,254,5,19.26,96.3
2815,1025,369,2,61.27,122.54
2816,2387,170,2,8.45,16.9
2817,2476,149,2,33.61,67.22
2818,2248,30,1,72.53,72.53
2819,1809,260,5,50.36,251.8
2820,2361,198,1,104.9,104.9
2821,388,196,3,36.96,110.88
2822,2059,369,2,61.27,122.54
2823,368,199,5,33.04,165.2
2824,1595,228,1,249.92,249.92
2825,2182,49,4,36.01,144.04
2826,507,297,1,15.73,15.73
2827,1123,346,3,78.72,236.16
2828,2166,264,3,51.18,153.54
2829,1927,44,4,1624.58,6498.32
2830,1346,107,2,15.08,30.16
2831,1784,477,4,183.2,732.8
2832,1318,346,1,78.72,78.72
2833,74,458,1,43.32,43.32
2834,158,144,3,115.12,345.36
2835,1615,415,4,46.59,186.36
2836,1566,352,5,21.21,106.05
2837,2072,267,1,109.12,109.12
2838,111,105,1,45.66,45.66
2839,2135,111,3,38.7,116.1
2840,1345,86,1,50.97,50.97
2841,1893,124,1,133.17,133.17
2842,1729,310,1,38.48,38.48
2843,1976,301,1,558.9,558.9
2844,1512,461,4,37.37,149.48
2845,1208,219,2,31.22,62.44
2846,2011,318,4,50.11,200.44
2847,153,456,1,39.61,39.61
2848,277,3,1,26.19,26.19
2849,2098,119,5,254.39,1271.95
2850,631,81,1,40.13,40.13
2851,1472,26,2,173.16,346.32
2852,420,70,4,194.01,776.04
2853,1113,61,3,21.85,65.55
2854,766,171,5,127.13,635.65
2855,2418,374,5,44.65,223.25
2856,2137,474,2,62.56,125.12
2857,1335,42,3,90.48,271.44
2858,265,419,4,1124.89,4499.56
2859,283,465,3,151.9,455.7
2860,2024,247,5,23.8,119.0
2861,2163,352,4,21.21,84.84
2862,283,232,5,43.21,216.05
2863,1267,202,2,20.16,40.32
2864,294,41,2,480.19,960.38
2865,2066,303,3,91.7,275.1
2866,2143,450,3,33.27,99.81
2867,1773,271,5,148.66,743.3
2868,647,368,5,234.47,1172.35
2869,51,50,2,43.57,87.14
2870,1200,457,3,10.57,31.71
2871,1727,333,4,240.47,961.88
2872,2093,98,1,13.19,13.19
2873,968,31,5,17.37,86.85
2874,516,160,2,63.03,126.06
2875,293,66,1,104.91,104.91
2876,2419,446,3,361.96,1085.88
2877,752,157,5,212.65,1063.25
2878,1990,190,4,45.03,180.12
2879,153,153,4,23.36,93.44
2880,1895,442,5,19.09,95.45
2881,2449,140,1,22.98,22.98
2882,61,293,3,77.37,232.11
2883,130,456,4,39.61,158.44
2884,2038,481,2,49.26,98.52
2885,842,380,5,41.63,208.15
2886,887,250,4,40.88,163.52
2887,845,273,4,1558.15,6232.6
2888,2344,221,3,56.85,170.55
2889,1495,19,2,34.49,68.98
2890,497,81,2,40.13,80.26
2891,2206,433,1,10.07,10.07
2892,1829,306,2,155.79,311.58
2893,884,44,1,1624.58,1624.58
2894,2062,224,4,50.63,202.52
2895,217,418,2,134.86,269.72
2896,1540,155,4,24.69,98.76
2897,785,379,4,37.51,150.04
2898,639,63,3,46.66,139.98
2899,740,243,2,56.14,112.28
2900,758,460,5,53.88,269.4
2901,732,331,2,65.98,131.96
2902,1174,382,3,139.89,419.67
2903,1761,33,4,36.04,144.16
2904,2389,179,5,224.59,1122.95
2905,23,224,3,50.63,151.89
2906,452,247,3,23.8,71.4
2907,544,344,5,39.33,196.65
2908,2245,497,2,25.76,51.52
2909,731,313,4,171.44,685.76
2910,1399,51,2,54.55,109.1
2911,2289,186,3,35.21,105.63
2912,515,194,1,37.99,37.99
2913,1529,101,1,35.5,35.5
2914,1576,43,1,87.93,87.93
2915,1613,240,2,77.63,155.26
2916,1179,51,1,54.55,54.55
2917,140,326,5,80.44,402.2
2918,2463,322,4,134.71,538.84
2919,950,289,1,1622.15,1622.15
2920,311,103,1,168.49,168.49
2921,926,104,3,50.61,151.83
2922,1895,389,4,71.8,287.2
2923,719,199,1,33.04,33.04
2924,835,227,3,1612.51,4837.53
2925,246,461,1,37.37,37.37
2926,1792,313,5,171.44,857.2
2927,1531,464,1,76.32,76.32
2928,2348,73,5,496.56,2482.8
2929,1467,102,3,93.77,281.31
2930,2454,482,3,26.78,80.34
2931,2140,250,2,40.88,81.76
2932,1491,109,2,62.66,125.32
2933,520,260,4,50.36,201.44
2934,798,460,1,53.88,53.88
2935,937,454,4,10.72,42.88
2936,2094,386,2,152.82,305.64
2937,510,275,1,44.37,44.37
2938,2260,196,2,36.96,73.92
2939,1315,263,2,1800.59,3601.18
2940,746,82,3,48.26,144.78
2941,1094,174,4,80.98,323.92
2942,898,238,2,54.26,108.52
2943,1739,359,4,53.26,213.04
2944,1210,264,5,51.18,255.9
2945,745,443,2,17.52,35.04
2946,2471,50,1,43.57,43.57
2947,1830,376,1,45.14,45.14
2948,2476,183,1,20.45,20.45
2949,2406,179,1,224.59,224.59
2950,1791,496,1,7.91,7.91
2951,1744,367,5,119.27,596.35
2952,2153,229,1,51.78,51.78
2953,459,305,5,64.25,321.25
2954,2136,324,5,74.42,372.1
2955,1893,33,5,36.04,180.2
2956,1438,35,2,47.26,94.52
2957,1936,452,1,14.12,14.12
2958,769,492,5,1644.22,8221.1
2959,1900,416,4,17.53,70.12
2960,2284,198,5,104.9,524.5
2961,174,370,1,460.14,460.14
2962,516,126,1,47.88,47.88
2963,1034,448,3,21.73,65.19
2964,736,96,5,494.22,2471.1
2965,570,24,1,18.15,18.15
2966,2075,346,2,78.72,157.44
2967,619,280,5,241.86,1209.3
2968,2017,427,2,156.77,313.54
2969,1045,26,3,173.16,519.48
2970,673,188,3,58.13,174.39
2971,520,420,1,163.63,163.63
2972,1599,258,3,34.33,102.99
2973,1657,100,5,128.64,643.2
2974,1274,187,5,131.18,655.9
2975,1863,135,2,28.66,57.32
2976,919,140,5,22.98,114.9
2977,2420,201,1,20.18,20.18
2978,1276,85,5,478.53,2392.65
2979,1504,474,2,62.56,125.12
2980,1604,72,1,6.47,6.47
2981,486,88,3,24.07,72.21
2982,1850,141,2,25.01,50.02
2983,1693,460,4,53.88,215.52
2984,2220,380,4,41.63,166.52
2985,2203,357,4,142.57,570.28
2986,1212,220,1,21.07,21.07
2987,1066,159,2,15.19,30.38
2988,1267,9,4,437.61,1750.44
2989,659,79,4,75.58,302.32
2990,1008,412,2,32.98,65.96
2991,249,234,5,59.1,295.5
2992,2132,162,1,51.77,51.77
2993,1388,210,5,117.15,585.75
2994,1194,47,1,87.81,87.81
2995,606,198,2,104.9,209.8
2996,1318,215,2,14.02,28.04
2997,2237,222,4,1222.06,4888.24
2998,2007,134,5,15.54,77.7
2999,2375,55,1,88.59,88.59
3000,1120,364,3,157.44,472.32
3001,2135,424,5,924.51,4622.55
3002,806,60,3,1576.99,4730.97
3003,1629,157,4,212.65,850.6
3004,2457,183,3,20.45,61.35
3005,314,167,4,67.26,269.04
3006,1808,420,1,163.63,163.63
3007,630,295,3,39.05,117.15
3008,1297,376,2,45.14,90.28
3009,418,53,1,25.96,25.96
3010,1677,190,1,45.03,45.03
3011,2176,348,1,5.26,5.26
3012,2408,445,3,169.1,507.3
3013,1770,333,5,240.47,1202.35
3014,2096,427,2,156.77,313.54
3015,1769,127,2,111.79,223.58
3016,677,139,1,38.32,38.32
3017,1237,334,5,22.93,114.65
3018,949,64,4,37.18,148.72
3019,847,205,4,19.42,77.68
3020,2280,9,2,437.61,875.22
3021,714,407,5,262.44,1312.2
3022,2482,355,4,42.69,170.76
3023,1510,81,5,40.13,200.65
3024,1026,216,5,316.91,1584.55
3025,1821,462,3,290.55,871.65
3026,2445,198,2,104.9,209.8
3027,64,55,1,88.59,88.59
3028,1967,177,5,74.94,374.7
3029,1091,455,5,40.5,202.5
3030,379,350,1,29.82,29.82
3031,1805,19,3,34.49,103.47
3032,2017,407,2,262.44,524.88
3033,1687,427,4,156.77,627.08
3034,1859,391,5,169.39,846.95
3035,968,291,2,62.85,125.7
3036,1216,232,4,43.21,172.84
3037,1984,24,4,18.15,72.6
3038,32,454,3,10.72,32.16
3039,358,454,1,10.72,10.72
3040,2473,89,1,127.84,127.84
3041,44,472,4,91.09,364.36
3042,1625,232,4,43.21,172.84
3043,1066,242,4,899.18,3596.72
3044,1237,24,4,18.15,72.6
3045,1425,186,1,35.21,35.21
3046,1686,404,5,18.86,94.3
3047,1384,481,4,49.26,197.04
3048,1447,336,4,12.98,51.92
3049,55,129,4,7.25,29.0
3050,2431,276,2,44.63,89.26
3051,2404,426,5,34.78,173.9
3052,1081,138,5,68.43,342.15
3053,533,128,2,38.41,76.82
3054,2410,146,4,50.37,201.48
3055,1715,218,2,34.45,68.9
3056,1273,340,4,41.26,165.04
3057,2343,33,5,36.04,180.2
3058,1824,138,5,68.43,342.15
3059,2174,193,3,56.68,170.04
3060,1474,223,1,35.37,35.37
3061,93,32,1,36.44,36.44
3062,2493,104,4,50.61,202.44
3063,2045,225,2,97.45,194.9
3064,2154,56,4,60.9,243.6
3065,1658,198,4,104.9,419.6
3066,68,105,2,45.66,91.32
3067,1542,294,5,956.29,4781.45
3068,1320,346,2,78.72,157.44
3069,1147,489,2,88.05,176.1
3070,1295,10,4,35.19,140.76
3071,561,203,4,1902.34,7609.36
3072,1425,397,4,97.03,388.12
3073,938,363,4,30.19,120.76
3074,100,319,5,1794.17,8970.85
3075,1222,303,5,91.7,458.5
3076,1061,326,1,80.44,80.44
3077,1493,131,5,16.19,80.95
3078,2431,341,2,59.37,118.74
3079,1534,262,4,55.35,221.4
3080,1439,66,4,104.91,419.64
3081,1307,366,1,437.87,437.87
3082,87,290,4,263.35,1053.4
3083,133,271,3,148.66,445.98
3084,2273,92,2,222.12,444.24
3085,468,462,2,290.55,581.1
3086,1944,220,5,21.07,105.35
3087,1426,56,5,60.9,304.5
3088,1284,270,5,17.08,85.4
3089,1931,432,5,28.57,142.85
3090,339,460,1,53.88,53.88
3091,1307,11,4,53.63,214.52
3092,276,318,3,50.11,150.33
3093,330,487,5,138.3,691.5
3094,979,112,5,17.58,87.9
3095,1333,20,2,248.39,496.78
3096,175,461,3,37.37,112.11
3097,943,358,5,68.55,342.75
3098,605,89,5,127.84,639.2
3099,1261,96,1,494.22,494.22
3100,648,235,2,32.53,65.06
3101,827,390,3,43.6,130.8
3102,551,427,3,156.77,470.31
3103,1208,180,5,432.09,2160.45
3104,1035,138,4,68.43,273.72
3105,1121,202,4,20.16,80.64
3106,2484,37,4,168.04,672.16
3107,1366,124,2,133.17,266.34
3108,1508,372,4,203.87,815.48
3109,1599,290,3,263.35,790.05
3110,755,460,5,53.88,269.4
3111,96,252,4,175.2,700.8
3112,1438,326,4,80.44,321.76
3113,791,209,3,70.93,212.79
3114,2342,252,1,175.2,175.2
3115,1038,261,5,64.39,321.95
3116,1526,336,2,12.98,25.96
3117,1793,58,5,39.85,199.25
3118,927,444,3,276.46,829.38
3119,1986,439,5,1837.39,9186.95
3120,810,97,1,1307.31,1307.31
3121,2476,249,3,17.6,52.8
3122,2338,244,1,26.32,26.32
3123,2049,143,1,432.47,432.47
3124,946,40,3,30.42,91.26
3125,1519,493,1,54.7,54.7
3126,364,191,4,49.67,198.68
3127,2013,146,1,50.37,50.37
3128,80,448,4,21.73,86.92
3129,265,459,3,53.3,159.9
3130,685,321,4,35.69,142.76
3131,1615,383,5,29.97,149.85
3132,1163,275,5,44.37,221.85
3133,1538,500,2,175.7,351.4
3134,1214,428,5,238.02,1190.1
3135,2498,256,1,175.24,175.24
3136,2104,376,2,45.14,90.28
3137,480,447,5,18.24,91.2
3138,925,97,3,1307.31,3921.93
3139,954,308,4,197.22,788.88
3140,990,5,3,23.44,70.32
3141,297,351,1,47.82,47.82
3142,1370,296,5,19.61,98.05
3143,2302,355,5,42.69,213.45
3144,1434,194,4,37.99,151.96
3145,339,209,1,70.93,70.93
3146,1541,2,1,1385.15,1385.15
3147,598,271,3,148.66,445.98
3148,355,133,5,22.04,110.2
3149,722,358,4,68.55,274.2
3150,1104,470,1,18.69,18.69
3151,833,184,1,50.91,50.91
3152,2325,441,3,97.86,293.58
3153,1625,81,1,40.13,40.13
3154,1557,429,1,135.14,135.14
3155,654,322,5,134.71,673.55
3156,907,54,2,177.79,355.58
3157,1420,337,3,71.01,213.03
3158,2084,134,3,15.54,46.62
3159,1263,461,5,37.37,186.85
3160,1016,138,2,68.43,136.86
3161,269,342,5,70.36,351.8
3162,1407,313,4,171.44,685.76
3163,2498,368,5,234.47,1172.35
3164,679,245,4,71.2,284.8
3165,809,330,3,44.43,133.29
3166,1221,239,4,28.15,112.6
3167,2028,30,1,72.53,72.53
3168,2170,207,2,76.84,153.68
3169,769,128,1,38.41,38.41
3170,1671,190,2,45.03,90.06
3171,1155,145,5,87.37,436.85
3172,584,419,2,1124.89,2249.78
3173,625,475,1,218.49,218.49
3174,1020,120,1,41.71,41.71
3175,2194,390,1,43.6,43.6
3176,2011,316,2,30.13,60.26
3177,2476,276,3,44.63,133.89
3178,1457,264,1,51.18,51.18
3179,1687,355,1,42.69,42.69
3180,1499,232,5,43.21,216.05
3181,830,176,4,94.41,377.64
3182,1170,214,1,18.5,18.5
3183,385,393,4,15.33,61.32
3184,240,278,3,39.34,118.02
3185,1427,454,2,10.72,21.44
3186,2354,361,5,67.61,338.05
3187,2186,128,1,38.41,38.41
3188,14,296,4,19.61,78.44
3189,1129,34,5,37.2,186.0
3190,2023,63,3,46.66,139.98
3191,27,372,2,203.87,407.74
3192,1639,307,2,43.66,87.32
3193,653,15,2,34.26,68.52
3194,2204,471,2,67.11,134.22
3195,5,403,2,208.42,416.84
3196,617,459,4,53.3,213.2
3197,1818,306,5,155.79,778.95
